file_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
D:/depression_detect/datasets/cremad/1001_ITH_FEA_XX.wav,-271.5430908203125,100.36603546142578,-3.8075144290924072,15.637118339538574,7.483558654785156,-7.072514057159424,-11.232880592346191,-8.934032440185547,-4.92676305770874,-10.57548713684082,1.603990077972412,-12.484956741333008,-11.140766143798828,0
D:/depression_detect/datasets/cremad/1001_ITH_HAP_XX.wav,-296.4384765625,103.56429290771484,-0.44484999775886536,17.190919876098633,10.38938045501709,-5.774421691894531,-12.6140718460083,-8.299214363098145,-5.641303539276123,-10.091156005859375,1.5479718446731567,-10.393320083618164,-9.579854011535645,0
D:/depression_detect/datasets/cremad/1001_ITH_NEU_XX.wav,-333.64306640625,107.92457580566406,5.524384498596191,23.810026168823242,9.562520980834961,-1.8024909496307373,-8.832832336425781,-5.296073913574219,-7.0894880294799805,-10.775364875793457,4.191173553466797,-12.776385307312012,-8.21959400177002,0
D:/depression_detect/datasets/cremad/1001_ITH_SAD_XX.wav,-365.26239013671875,102.96521759033203,12.176179885864258,26.511064529418945,16.677099227905273,-1.5064454078674316,-3.709958791732788,-6.4296674728393555,-7.533913612365723,-6.962159633636475,0.2789180278778076,-13.39995002746582,-4.484670639038086,1
D:/depression_detect/datasets/cremad/1001_ITS_ANG_XX.wav,-287.4245910644531,85.82678985595703,18.67215347290039,25.12293243408203,6.783466339111328,-9.064777374267578,-10.3364896774292,-10.816507339477539,-4.975135326385498,-13.279205322265625,1.9607232809066772,-12.65817642211914,-6.2963385581970215,1
D:/depression_detect/datasets/cremad/1001_ITS_DIS_XX.wav,-318.5354919433594,86.17564392089844,19.211576461791992,23.571918487548828,11.57309627532959,-6.510492324829102,-8.459115982055664,-7.455663681030273,-4.789793968200684,-10.82099723815918,0.959263801574707,-12.058935165405273,-4.1140456199646,0
D:/depression_detect/datasets/cremad/1001_ITS_FEA_XX.wav,-275.3664855957031,85.9581069946289,12.036094665527344,16.7257137298584,8.08068561553955,-10.099029541015625,-9.029690742492676,-5.980625152587891,-7.994078636169434,-15.210057258605957,-0.08349951356649399,-10.44316577911377,-7.293344974517822,0
D:/depression_detect/datasets/cremad/1001_ITS_HAP_XX.wav,-274.5001525878906,88.023193359375,8.49650764465332,20.58308219909668,7.770721912384033,-9.570621490478516,-8.874992370605469,-9.63362979888916,-6.635002613067627,-14.094615936279297,1.1187604665756226,-8.589425086975098,-4.868967056274414,0
D:/depression_detect/datasets/cremad/1001_ITS_NEU_XX.wav,-334.1861572265625,90.10680389404297,18.431970596313477,29.655498504638672,12.837329864501953,-2.585036039352417,-11.12872314453125,-7.628470420837402,-6.2563676834106445,-14.162640571594238,1.181864619255066,-13.829611778259277,-7.954168319702148,0
D:/depression_detect/datasets/cremad/1001_ITS_SAD_XX.wav,-370.89703369140625,96.39686584472656,20.583959579467773,27.109392166137695,16.737367630004883,-0.20423707365989685,-7.793384552001953,-4.193438529968262,-5.056153774261475,-11.869885444641113,1.3431692123413086,-10.752494812011719,-7.375528335571289,1
D:/depression_detect/datasets/cremad/1001_IWL_ANG_XX.wav,-262.65576171875,100.12934875488281,-1.877944827079773,12.35327434539795,-9.753814697265625,-3.0155959129333496,-4.052601337432861,-12.354278564453125,-6.71551513671875,-15.221955299377441,5.902221202850342,-11.455907821655273,-8.403960227966309,1
D:/depression_detect/datasets/cremad/1001_IWL_DIS_XX.wav,-345.98419189453125,111.6513442993164,11.386148452758789,18.88424301147461,2.1014702320098877,1.4685394763946533,2.614058017730713,-6.692049026489258,-7.344427585601807,-9.480720520019531,4.025723457336426,-8.750053405761719,-5.373689651489258,0
D:/depression_detect/datasets/cremad/1001_IWL_FEA_XX.wav,-304.55743408203125,100.51478576660156,6.284646987915039,12.847016334533691,1.780561089515686,-1.8788129091262817,-2.911027193069458,-8.183467864990234,-7.5256876945495605,-14.07870101928711,2.6054437160491943,-8.517704963684082,-5.946509838104248,0
D:/depression_detect/datasets/cremad/1001_IWL_HAP_XX.wav,-287.3194274902344,104.20264434814453,-2.407163381576538,14.732056617736816,-2.839151620864868,-6.847419261932373,-2.4076147079467773,-9.707533836364746,-8.020352363586426,-13.535045623779297,1.158107876777649,-10.639793395996094,-9.513592720031738,0
D:/depression_detect/datasets/cremad/1001_IWL_NEU_XX.wav,-323.8725891113281,109.83378601074219,4.78153133392334,19.4588565826416,-2.2376255989074707,-1.2789008617401123,-2.7034451961517334,-7.81390380859375,-6.587555885314941,-14.840584754943848,4.884838581085205,-9.624275207519531,-9.486605644226074,0
D:/depression_detect/datasets/cremad/1001_IWL_SAD_XX.wav,-375.6250305175781,116.25921630859375,16.127872467041016,20.039297103881836,7.300259590148926,-0.720700204372406,0.15737596154212952,-5.294397830963135,-10.413917541503906,-8.724139213562012,2.0027999877929688,-9.753046035766602,-4.6864728927612305,1
D:/depression_detect/datasets/cremad/1001_IWW_ANG_XX.wav,-327.68353271484375,97.69257354736328,12.689011573791504,20.261451721191406,5.551078796386719,-1.8598147630691528,-2.8497910499572754,-6.119104862213135,-10.787845611572266,-11.826200485229492,5.351537704467773,-10.559081077575684,-6.1590962409973145,1
D:/depression_detect/datasets/cremad/1001_IWW_DIS_XX.wav,-347.3984680175781,103.28824615478516,15.80631160736084,17.779590606689453,8.053670883178711,0.7621243000030518,-4.222563743591309,-7.245190620422363,-8.22144889831543,-9.91844654083252,1.2302957773208618,-10.566322326660156,-4.272392749786377,0
D:/depression_detect/datasets/cremad/1001_IWW_FEA_XX.wav,-320.7900695800781,94.1746597290039,13.741601943969727,22.38928985595703,7.723780632019043,0.08548955619335175,-4.280536651611328,-7.98996639251709,-6.686570644378662,-11.783327102661133,1.2079553604125977,-11.486639022827148,-5.213479518890381,0
D:/depression_detect/datasets/cremad/1001_IWW_HAP_XX.wav,-318.1901550292969,100.0514907836914,9.611956596374512,17.847997665405273,7.209674835205078,-0.9742696285247803,-4.081852912902832,-9.790432929992676,-10.488619804382324,-7.744935035705566,4.153226375579834,-11.93927001953125,-8.464512825012207,0
D:/depression_detect/datasets/cremad/1001_IWW_NEU_XX.wav,-342.954833984375,107.72119903564453,15.593036651611328,16.338218688964844,2.961738109588623,3.0431506633758545,-7.021814346313477,-10.735677719116211,-8.338854789733887,-12.822416305541992,5.6823248863220215,-13.496642112731934,-6.979403495788574,0
D:/depression_detect/datasets/cremad/1001_IWW_SAD_XX.wav,-372.7203369140625,103.00923919677734,23.25320053100586,20.48648452758789,9.92452621459961,3.746206045150757,0.1979292631149292,-5.349584579467773,-10.721176147460938,-9.290921211242676,0.6193720102310181,-10.931829452514648,-4.107332706451416,1
D:/depression_detect/datasets/cremad/1001_MTI_ANG_XX.wav,-296.1641540527344,100.21587371826172,16.567306518554688,28.744321823120117,-5.937137603759766,-8.920164108276367,-4.55649471282959,-13.513139724731445,-6.89804220199585,-17.84296226501465,0.6443427205085754,-9.38468074798584,-5.572609901428223,1
D:/depression_detect/datasets/cremad/1001_MTI_DIS_XX.wav,-338.359619140625,111.07630157470703,21.527881622314453,26.85960578918457,-0.26593726873397827,-3.896033525466919,-3.1306796073913574,-10.260177612304688,-5.387048721313477,-12.84253215789795,-1.2284716367721558,-11.956040382385254,-2.595975875854492,0
D:/depression_detect/datasets/cremad/1001_MTI_FEA_XX.wav,-291.7525329589844,101.64370727539062,12.850022315979004,24.357030868530273,-2.8450448513031006,-9.49044418334961,-6.149817943572998,-11.236502647399902,-8.45205020904541,-16.6106014251709,-3.454322576522827,-12.766243934631348,-3.346027135848999,0
D:/depression_detect/datasets/cremad/1001_MTI_HAP_XX.wav,-289.6898498535156,102.04842376708984,13.638750076293945,22.252483367919922,-4.46431303024292,-9.933289527893066,-6.1845383644104,-9.003252983093262,-7.369466781616211,-18.750328063964844,0.21949166059494019,-8.44415283203125,-7.935847759246826,0
D:/depression_detect/datasets/cremad/1001_MTI_NEU_XX.wav,-325.9002685546875,105.76815795898438,16.28154182434082,29.12319564819336,-3.416600465774536,-7.112520217895508,-1.9681475162506104,-11.152591705322266,-10.136296272277832,-17.32493782043457,0.13837987184524536,-11.437426567077637,-6.603013038635254,0
D:/depression_detect/datasets/cremad/1001_MTI_SAD_XX.wav,-356.520751953125,112.49697875976562,18.11888885498047,25.93677520751953,3.1680216789245605,-5.259408950805664,-2.416231632232666,-6.8936614990234375,-8.51646614074707,-13.702414512634277,-3.586869955062866,-11.466506958007812,-0.19774280488491058,1
D:/depression_detect/datasets/cremad/1001_TAI_ANG_XX.wav,-286.4536437988281,92.34149169921875,19.032400131225586,25.630451202392578,-3.2491555213928223,-7.839001655578613,-5.32297420501709,-17.168582916259766,-4.670531272888184,-13.414952278137207,-1.3769985437393188,-10.352446556091309,-5.079062461853027,1
D:/depression_detect/datasets/cremad/1001_TAI_DIS_XX.wav,-327.1878356933594,98.98960876464844,23.380596160888672,24.034360885620117,1.8457986116409302,-8.283827781677246,-5.708090305328369,-10.74571704864502,-6.929653644561768,-11.909478187561035,-0.9740224480628967,-11.60393238067627,-5.4306440353393555,0
D:/depression_detect/datasets/cremad/1001_TAI_FEA_XX.wav,-305.5074462890625,94.66423797607422,19.595535278320312,21.73398208618164,0.2525995671749115,-5.223798751831055,-6.9457173347473145,-13.850958824157715,-4.725902557373047,-14.250889778137207,-3.0407791137695312,-10.8320951461792,-6.349967956542969,0
D:/depression_detect/datasets/cremad/1001_TAI_HAP_XX.wav,-325.71697998046875,96.82896423339844,21.089025497436523,25.178974151611328,-0.8470712304115295,-1.0428383350372314,-5.486161231994629,-13.388051986694336,-3.6098129749298096,-14.959248542785645,-1.633588433265686,-11.487252235412598,-4.995133399963379,0
D:/depression_detect/datasets/cremad/1001_TAI_NEU_XX.wav,-351.26373291015625,99.65267181396484,24.973661422729492,27.55033302307129,3.9703426361083984,-3.5192885398864746,-9.249924659729004,-10.644612312316895,-3.242034912109375,-16.10887336730957,-1.419339895248413,-10.558762550354004,-6.386206150054932,0
D:/depression_detect/datasets/cremad/1001_TAI_SAD_XX.wav,-381.0173034667969,105.64617156982422,26.110746383666992,27.294095993041992,9.881465911865234,-1.7903884649276733,-3.757646083831787,-10.257006645202637,-7.861268520355225,-9.476042747497559,-2.046072244644165,-9.95687198638916,-3.3103973865509033,1
D:/depression_detect/datasets/cremad/1001_TIE_ANG_XX.wav,-312.4231872558594,93.28508758544922,4.194128513336182,30.804197311401367,6.73741340637207,-7.588416576385498,-10.437236785888672,-3.289189577102661,-2.8112242221832275,-16.19735336303711,6.2623724937438965,-16.0400333404541,-6.922757625579834,1
D:/depression_detect/datasets/cremad/1001_TIE_DIS_XX.wav,-303.6745910644531,102.93441009521484,-3.638298273086548,23.745079040527344,14.207286834716797,-7.136862754821777,-17.698524475097656,-7.856167793273926,-1.973102331161499,-14.140141487121582,5.419897079467773,-13.787245750427246,-5.913247108459473,0
D:/depression_detect/datasets/cremad/1001_TIE_FEA_XX.wav,-306.0855407714844,95.13748931884766,1.8060568571090698,23.86244010925293,14.347609519958496,-7.836470127105713,-10.04738998413086,-5.6052680015563965,-1.8349409103393555,-13.271940231323242,0.4918798804283142,-11.481867790222168,-5.497311115264893,0
D:/depression_detect/datasets/cremad/1001_TIE_HAP_XX.wav,-291.5892333984375,99.36717224121094,-3.8402273654937744,22.342819213867188,11.936796188354492,-11.616527557373047,-10.679272651672363,-6.223991394042969,-4.171189785003662,-15.766658782958984,4.494315147399902,-12.86393928527832,-9.830222129821777,0
D:/depression_detect/datasets/cremad/1001_TIE_NEU_XX.wav,-356.4894104003906,106.0191421508789,7.693697929382324,29.85696792602539,11.645414352416992,-0.2474459707736969,-10.990410804748535,-7.734017848968506,-2.6031298637390137,-11.162862777709961,3.1711342334747314,-12.86022663116455,-6.123363494873047,0
D:/depression_detect/datasets/cremad/1001_TIE_SAD_XX.wav,-377.7053527832031,98.46033477783203,14.440980911254883,30.03718376159668,17.499435424804688,-2.7168350219726562,-4.8108086585998535,-5.199544429779053,-3.8761799335479736,-9.36729907989502,0.23809456825256348,-11.905566215515137,-5.2550554275512695,1
D:/depression_detect/datasets/cremad/1001_TSI_ANG_XX.wav,-272.27496337890625,64.0811538696289,19.396007537841797,23.142562866210938,7.619784832000732,-0.12162403017282486,-9.496593475341797,-12.836331367492676,-5.55855131149292,-16.905418395996094,3.7582666873931885,-11.469551086425781,-5.782126426696777,1
D:/depression_detect/datasets/cremad/1001_TSI_DIS_XX.wav,-316.29742431640625,68.6662368774414,26.673076629638672,19.233516693115234,11.679161071777344,2.2310006618499756,-7.757845878601074,-8.270501136779785,-4.506724834442139,-10.915902137756348,1.9532856941223145,-12.455977439880371,-2.1125354766845703,0
D:/depression_detect/datasets/cremad/1001_TSI_FEA_XX.wav,-289.1121520996094,70.75365447998047,16.643413543701172,14.29135513305664,10.775057792663574,-2.1999881267547607,-8.043307304382324,-11.647614479064941,-5.680061340332031,-12.090157508850098,1.3876159191131592,-11.398335456848145,-3.1038777828216553,0
D:/depression_detect/datasets/cremad/1001_TSI_HAP_XX.wav,-301.9217529296875,78.52674102783203,13.606366157531738,20.77508544921875,14.710493087768555,-4.440640926361084,-9.036341667175293,-10.324453353881836,-5.424505710601807,-12.605709075927734,-1.7167476415634155,-12.855652809143066,-4.843214988708496,0
D:/depression_detect/datasets/cremad/1001_TSI_NEU_XX.wav,-347.2192687988281,82.31416320800781,26.50590705871582,23.767148971557617,14.234013557434082,3.696044445037842,-9.38050651550293,-8.084443092346191,-5.64242696762085,-13.377283096313477,1.3628791570663452,-15.418909072875977,-3.402711868286133,0
D:/depression_detect/datasets/cremad/1001_TSI_SAD_XX.wav,-374.0687255859375,88.46602630615234,29.79324722290039,23.884033203125,16.15838623046875,4.089946269989014,-5.169408321380615,-5.738464832305908,-7.059543132781982,-11.906702041625977,-0.04005204513669014,-11.311235427856445,-5.435593128204346,1
D:/depression_detect/datasets/cremad/1001_WSI_ANG_XX.wav,-267.9986877441406,83.38302612304688,11.3297700881958,18.827463150024414,-3.0324060916900635,-3.459286689758301,-8.47079849243164,-10.418051719665527,-6.13810396194458,-18.25888442993164,3.8164267539978027,-11.475032806396484,-3.1445510387420654,1
D:/depression_detect/datasets/cremad/1001_WSI_DIS_XX.wav,-340.4862060546875,92.02133178710938,18.27011489868164,20.498342514038086,8.36436653137207,2.324425220489502,-5.0639262199401855,-5.531430721282959,-8.50255298614502,-11.59150505065918,1.128671407699585,-12.287103652954102,-2.990351438522339,0
D:/depression_detect/datasets/cremad/1001_WSI_FEA_XX.wav,-280.9804992675781,85.62155151367188,11.09802532196045,13.044438362121582,3.5818331241607666,-5.488513469696045,-8.015657424926758,-9.317625999450684,-8.906164169311523,-14.266956329345703,2.272463321685791,-8.210647583007812,-5.904244422912598,0
D:/depression_detect/datasets/cremad/1001_WSI_HAP_XX.wav,-285.5862731933594,88.08342742919922,10.293267250061035,16.05351448059082,3.6006829738616943,-4.326545715332031,-3.7185659408569336,-10.608634948730469,-7.630373001098633,-14.302244186401367,-0.3711712956428528,-8.63027286529541,-5.80391263961792,0
D:/depression_detect/datasets/cremad/1001_WSI_NEU_XX.wav,-337.7312927246094,96.28706359863281,17.811233520507812,22.433073043823242,4.18361234664917,4.476529598236084,-5.16131591796875,-11.634340286254883,-6.329956531524658,-12.456417083740234,2.2926859855651855,-11.141905784606934,-5.199768543243408,0
D:/depression_detect/datasets/cremad/1001_WSI_SAD_XX.wav,-354.1423034667969,99.54060363769531,18.342538833618164,21.05292320251465,10.831986427307129,-0.1775800734758377,-3.481217384338379,-8.450129508972168,-7.74505615234375,-6.871218681335449,0.2245478630065918,-11.78604507446289,-3.8024048805236816,1
D:/depression_detect/datasets/cremad/1002_DFA_ANG_XX.wav,-281.7555236816406,53.826961517333984,1.6190012693405151,16.382509231567383,1.6687458753585815,-5.810281276702881,-6.618902683258057,-0.1309957653284073,-4.737416744232178,-12.188876152038574,3.696244716644287,-14.468501091003418,-10.433570861816406,1
D:/depression_detect/datasets/cremad/1002_DFA_DIS_XX.wav,-349.8981018066406,83.68775939941406,14.04021167755127,21.716205596923828,10.107818603515625,-3.5342602729797363,-8.121923446655273,-0.1037588119506836,-2.668809652328491,-11.679728507995605,2.7285408973693848,-12.472846031188965,-5.832859516143799,0
D:/depression_detect/datasets/cremad/1002_DFA_FEA_XX.wav,-363.5917663574219,88.10157012939453,17.253576278686523,26.476831436157227,9.616744041442871,0.939091145992279,-7.595334053039551,-0.42282307147979736,-2.3756628036499023,-15.148701667785645,0.23427186906337738,-11.547430038452148,-4.348602771759033,0
D:/depression_detect/datasets/cremad/1002_DFA_HAP_XX.wav,-342.09930419921875,82.21947479248047,11.381743431091309,25.267248153686523,13.211615562438965,-2.5699310302734375,-6.86927604675293,-3.3754072189331055,-6.318507194519043,-11.504034042358398,1.582859754562378,-15.224954605102539,-11.069412231445312,0
D:/depression_detect/datasets/cremad/1002_DFA_NEU_XX.wav,-393.305419921875,98.79767608642578,23.368392944335938,25.85527992248535,11.465304374694824,0.5528008341789246,-6.099833965301514,-1.7352739572525024,-6.602614879608154,-11.685976028442383,2.9040441513061523,-10.804849624633789,-4.262032508850098,0
D:/depression_detect/datasets/cremad/1002_DFA_SAD_XX.wav,-397.46075439453125,94.72449493408203,20.09423828125,32.30731964111328,16.388822555541992,-1.1060324907302856,-10.674694061279297,3.0226047039031982,-5.44818115234375,-12.509130477905273,2.968825578689575,-12.080612182617188,-2.994122266769409,1
D:/depression_detect/datasets/cremad/1002_IEO_ANG_HI.wav,-344.9111633300781,90.40939331054688,12.737000465393066,15.482505798339844,5.710856914520264,3.166822910308838,-8.689298629760742,-5.047881126403809,-1.9427642822265625,-7.424332618713379,0.9747411012649536,-14.2916841506958,-3.4930951595306396,1
D:/depression_detect/datasets/cremad/1002_IEO_ANG_LO.wav,-328.33624267578125,84.13790130615234,5.01671028137207,7.71635103225708,6.212747097015381,6.934609889984131,-7.406195163726807,-8.781249046325684,-2.9307453632354736,-12.490043640136719,-2.7219345569610596,-17.34419822692871,-2.0534579753875732,1
D:/depression_detect/datasets/cremad/1002_IEO_ANG_MD.wav,-322.34820556640625,84.44967651367188,6.176449298858643,12.778706550598145,4.571688175201416,2.0931365489959717,-8.438979148864746,-8.593374252319336,-3.150744915008545,-10.471149444580078,3.292478322982788,-11.532638549804688,-0.45373862981796265,1
D:/depression_detect/datasets/cremad/1002_IEO_DIS_HI.wav,-418.6307373046875,109.82100677490234,24.351318359375,21.238279342651367,13.608075141906738,8.230195045471191,-2.384216785430908,-1.3931949138641357,-5.342151165008545,-9.186056137084961,0.28030925989151,-11.1466703414917,-7.639408111572266,0
